;id;color;name;brand;rate_beer;features;description;image
377;378;negra;Cibeles Stout;(cervezas artesanas Cervezas La Cibeles);;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 8,0% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
La cerveza artesana Cibeles Stout (La Morena) es una cerveza negra intensa.
Se elabora a base de una selección de maltas tostadas producidas con cebada de dos hileras y un lupulizado ligero. Es una cerveza de carbonatación natural con una corona de espuma consistente y duradera. Destaca su gusto dulce balanceado con un amargor controlado que se aprecia mejor bebiéndola en copa ancha.
La cerveza perfecta para aquellos que desean pasar un buen rato disfrutando de una cerveza artesana Stout.
";https://static3.soloartesanas.es/976-large_default/cibeles-stout.jpg
378;379;negra;Gothia Launia Porter;(cervezas artesanas Gothia Launia);;{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 4,3% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 38 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '40', 'Maltas': 'Pale Ale, Crystal y Xocolate', 'Lúpulos': 'Challenger y Cascade', 'Población': 'Barcelona', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Vaso recomendado': 'Estrecho y alto'};"
Cerveza limpia, negra casi opaca con reflejos rubí. La espuma es cremosa y blanca y la burbuja poco abundante y muy fina, bien integrada en la cerveza.
Es una cerveza con intenso aroma a cacao y café. Los frutos secos aparecen en segundo plano.
En boca empieza dulce y rápidamente deja paso al amargor propio del cacao y del café. La textura tiene algo de arenosa y los aromas retro nasales refuerzan las impresiones de la vía directa, más frutos secos, cacao y café.
Evoluciona durante mucho tiempo en la copa y el énfasis recae a veces en el café, a veces en el cacao.
Larga y de final amargo.
";https://static1.soloartesanas.es/961-large_default/gothia-launia-porter.jpg
379;380;negra;Milana Vudú;(cervezas artesanas Cerveza Milana); 95 / 100;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 9,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 70 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Montemayor de Pililla', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León', 'Temperatura de consumo': '+12ºC'};"
Milana Vudú es una cerveza artesana negra, fuerte, intensa. Es una Imperial Stout, resultado de la colaboración entre Milana y Alfa-Dog Brewery.
Cuando la disfrutas te das cuenta de que es extraordinariamente cremosa y sedosa. Te ofrece la posibilidad de disfrutar de delicados aromas a cacao y café. Su espuma es densa, de burbuja fina y persistente pese a su gradución alcohólica. En su trago predominan más los sabores a cacao que los cafetosos o de regaliz.
¡No te la puedes perder!
";https://static2.soloartesanas.es/948-large_default/milana-vudu.jpg
380;381;negra;Milana Black feet;(cervezas artesanas Cerveza Milana); 87 / 100;{'Estilo de cerveza': ' Black IPA', 'Graduación alcohólica': ' 6,4% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Población': 'Montemayor de Pililla', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León', 'Temperatura de consumo': '8-12ºC'};"
Milana Black Feet es una cerveza artesana negra que se elabora desde Montemayor de Pililla. Es una Black IPA con mayúsculas. Su amargor, su color, su aroma, su sabor. ¿Qué más puedes pedir?
Es el resultado de la colaboración con Sr. Bu (Toro, Zamora). Crean una cerveza muy equilibrada, de cuerpo medio debido a su esencia Pale Ale y sutiles matices a café provenientes de la malta chocolate empleada de forma tardia para aprotarle color. Lupulada como corresponde a su estilo con Dry Hoping incluido de Centennial
Disfrútala solo o en compañía. Lo hagas como lo hagas, el placer está garantizado.
";https://static1.soloartesanas.es/946-large_default/milana-black-feet.jpg
381;382;negra;La Pirata Black Block;(cervezas artesanas Cerveses La Pirata); 98 / 100;{'Estilo de cerveza': ' Russian Imperial Stout', 'Graduación alcohólica': ' 11,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 72 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '120', 'Población': 'Suria', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza artesana black block de Cerveses La Pirata es una cerveza de estilo Russian Imperial Stout. Es una cerveza potente, con mucha presencia y en la que destaca una espuma que corona de burbuja fina.
Destacan los aromas a café y chocolate y licor. Es una cerveza densa.
Una stout para los buenos amantes de la stout. Es la perla de La Pirata, una cerveza incendiaria que caliente el corazón y el alma del que la toma.
";https://static2.soloartesanas.es/922-large_default/la-pirata-black-block.jpg
382;383;negra;La Pirata Black Storms;(cervezas artesanas Cerveses La Pirata); 95 / 100;{'Estilo de cerveza': ' Black IPA', 'Graduación alcohólica': ' 8,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 75 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '65', 'Población': 'Suria', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza artesana black storms de Cerveses La Pirata es una cerveza de estilo Black IPA. Es una cerveza potente, oscura, amarga y también ligera.
El uso de lúpulos como Chinook y Citra, más ""Dry hopping de Mosaic"", aportan sabor cítrico sobre las maltas torrefactas y cereal. Ligera pero contundente.
Una black IPA para los buenos amantes de las IPAs. Es una cerveza con la que se despertarán todos tus sentidos.
";https://static2.soloartesanas.es/920-large_default/la-pirata-black-storms.jpg
383;384;negra;Quijota Negra;(cervezas artesanas Cervezas Quijota);;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 5,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 40 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Población': 'Albacete', 'Provincia': 'Albacete', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Es una cerveza artesana de estilo tradicional irlandés (Irish Dry Stout) pero elaborada en Albacete. Para ello se ha hecho uso de una combinación de maltas pálidas y torrefactas que le san auténtico sabor, siendo una cerveza muy recomendable para iniciarse en el mundo de las cervezas negras. Es fácilmente bebible, ofreciendo una rica gama de matices, desde el color marrón de su cremosa espuma, hasta el toque afrutado.
La cerveza negra y artesana elaborada en Albacete.
";https://static1.soloartesanas.es/2404-large_default/quijota-negra.jpg
384;385;negra;Mammooth Hecate;(cervezas artesanas Cervezas Mammooth); 45 / 100;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 9% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Padul', 'Provincia': 'Granada', 'Comunidad Autónoma': 'Andalucía'};"
Granada Imperial Stout. Así es la cerveza artesana negra de granada que elabora Cervezas Mammooth. Y además es una cerveza con historia, porque su nombre se dedicada a la diosa griega Hécate.
Cuando la pruebas descubres una sensación de sabores y aromas complejos y únicos.
Es una cerveza artesana negra elaborada con 6 clases de maltas especiales, lúpulo en flor y piel de naranja, y en la que destacan sabores a cereales torrefactos y caramelizados, notas a café y frutas del bosque, con un postgusto suave a lúpulo fresco chocolate y naranja
La espuma densa y cremosa.
";https://static1.soloartesanas.es/893-large_default/mammooth-hecate.jpg
385;386;negra;Fray Tomás;(cervezas artesanas Torquemada);;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 6,0% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Torquemada', 'Provincia': 'Palencia', 'Comunidad Autónoma': 'Castilla y León', 'Temperatura de consumo': '2-6ºC'};"
Torquemada en la cerveza artesana de Palencia, y Fray Tomás es una de las variedades que elaboran. Es una cerveza artesana negra, aunque tecnicamente es una Brown Ale. El uso de malta torrefacta le dota de este color tan característico. Es la cerveza más fuerte de Torquemada.
Además es una cerveza con historia, vinculada al primer inquisidor del Reino de Castillo.
Una cerveza artesana para recrearse.
";https://static3.soloartesanas.es/889-large_default/fray-tomas.jpg
386;387;negra;Arriaca Porter;(cervezas artesanas Cervezas Arriaca); 89 / 100;{'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Provincia': 'Guadalajara', 'Comunidad Autónoma': 'Castilla-La Mancha'};"
Arrica Porter es una de las cervezas artesanas que elabora cervezas arriaca desde Yunquera de Henares, Guadalajara. Es una cerveza artesana negra, Ale, oscura y licorosa, con matices torrefactos de café, chocolate y frutos secos.
Destacar su espuma, que en tonos canela, es cremosa y persistente. Y es intensamente aromática a torrefactos de café y chocolate amargo. En boca predominan los matices de café y regaliz que dan paso al final amargo del chocolate negro y los frutos secos.
Disfrútala sola o acompañando al postre, especialmente tartas, bizcochos y chocolates.
¡Salud!
";https://static1.soloartesanas.es/3442-large_default/arriaca-imperial-porter.jpg
387;388;negra;Estafeta;(cervezas artesanas Morlaco Beer);;{'Estilo de cerveza': ' Imperial Stout', 'Graduación alcohólica': ' 8,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 69 IBUs', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Mutilva Baja', 'Provincia': 'Navarra', 'Comunidad Autónoma': 'Navarra'};"
En Morlaco Beer aman la cerveza, por eso la miman, la cuidan, siendo el resultado el que ves: la cerveza artesana Estafeta.
Es la cerveza artesana negra de Morlaco Beer. Es una cerveza de estilo Stout, y por tanto es seca, en la que destacan los toques tostados y ahumados. Es una cerveza Ale de color oscuro balanceada y con un amargor perfectamente equilibrado.
¡Cerveza de Navarra!
";https://static2.soloartesanas.es/2388-large_default/estafeta.jpg
388;389;negra;As de Tréboles (Trèbols);(cervezas artesanas As Cervesa Artesana); 93 / 100;{'Estilo de cerveza': ' Russian Imperial Stout', 'Graduación alcohólica': ' 9,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 50 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Maltas': 'Pale ale, Roasted Barley, Black malt, Chocolat malt y Crystal', 'Lúpulos': 'Simcoe', 'Población': 'Montornès del Vallès', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '5-7ºC', 'Vaso recomendado': 'Copa'};"
El As de tréboles (Trèbols) es la oscura de cervezas artesanas As.
Es una cerveza de alta fermentación, contundente, amarga; para buenos cerveceros. Es una deliciosa Russian Imperial Stout, con elevada graduación (9%) y un nivel de amargor impresionante, 90 IBUs.
Destaca el torrefacto sobre una cerveza aterciopelada, y en la que aromáticamente vas a poder disfrutar de higos, cacao, hierbas y recuerdos de café.
Es además medalla de plata en la Dublin Craft Beer Cup de 2014
¡Qué la disfrutes!
";https://static1.soloartesanas.es/2261-large_default/as-de-treboles-trebols.jpg
389;390;negra;Lluna Negra;(cervezas artesanas Cerveses Lluna); 10 / 100;{'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 33 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Agullent', 'Provincia': 'Valencia', 'Comunidad Autónoma': 'Valencia'};"
Es una cerveza de otoño, estacional.
Lluna negra, como su nombre indica, resulta ser una cerveza oscura ecológica de alta fermentación de cuerpo ligero y espuma cremosa. Su aroma es afrutado con notas de malta tostada y caramelo. Ha sido elaborada con una amplia gama de maltas de cebada y lúpulos ingleses.
Apropiada para degustar en las cortas tardes de otoño.
";https://static3.soloartesanas.es/764-large_default/lluna-negra.jpg
390;391;negra;Artesana nº 9;(cervezas artesanas Cerveza Galana);;{'Estilo de cerveza': ' Ale', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'La Yesa', 'Provincia': 'Valencia', 'Comunidad Autónoma': 'Valencia'};"
La cerveza artesana nº9 de Galana es una cerveza opaca y brillante. Su color es igual que el del granizado de café, casi negra.
Resulta una cerveza con sabores a chocolate amargo de gran pureza, cuerpo pleno, paladar sedoso y envolvente. Es cremosa, intensa y muy voluptuosa. El final es sorprendente, reaparecen notas ahumadas y licorosas, muy largo. Una cerveza para conocedores los buenos amantes de la cerveza artesana.
";https://static2.soloartesanas.es/726-large_default/artesana-n-9.jpg
391;392;negra;Ol'Black;(cervezas artesanas Tastet);;{'Estilo de cerveza': ' Dry Stout', 'Graduación alcohólica': ' 5,0% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Barcelona', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '10ºC'};"
Tastet Beer elabora cervezas con mayúsculas. Y como ejemplo de ello tienes aquí la cerveza Ol'Black. Es una artesana negra de estilo Dry Stout. Dispone de un color negro intenso y una espuma cremosa tostada.
Destacan los aromas a café y chocolate; un sabor tostado que se mezcla con un amargor moderado.
¡Qué la disfrutes!
";https://static2.soloartesanas.es/708-large_default/ol-black.jpg
392;393;negra;Kettal Yunque;(cervezas artesanas Kettal); 39 / 100;{'Estilo de cerveza': ' Porter', 'Graduación alcohólica': ' 4,8% Alc./Vol.', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Maltas': 'Maris Otter, Cristal, Pale Chocolate', 'Lúpulos': 'Fuggles', 'Población': 'Los Barrios', 'Provincia': 'Cádiz', 'Comunidad Autónoma': 'Andalucía'};"
La cerveza artesana Kettal Yunque es la cerveza de las cervezas Porter.
Es una cerveza negra, oscura y...misteriosa. Sabores intensos, aromas genuinos y una experiencia perfecta son la carta de presentación de Kettal YUnque.
No dejes pasar la oportunidad de disfrutar de una gran cerveza negra.
";https://static2.soloartesanas.es/680-large_default/kettal-yunque.jpg
393;394;negra;La Virgen Negra;(cervezas artesanas Cerveza La Virgen); 39 / 100;{'Estilo de cerveza': ' Oatmeal Stout', 'Graduación alcohólica': ' 6,5% Alc./Vol.', 'Color': 'Negra', 'Grano': 'Avena', 'Fermentación': 'Ale', 'Población': 'Las Rozas', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
La Virgen hace cervezas con mayúsculas, como esta cerveza artesana La Virgen Negra.
Es su cerveza negra, elaborada con maltas de avena. Es una cerveza de estilo oatmeal stout, que ofrece sabores cremosos a café y cacao. Su color es negro oscuro y posee una espuma densa.
Es la cerveza perfecta para desayunar, merendar, cenar.
Es la caña, la caña perfecta, fresca, sin filtrar y sin pasteurizar.
Es una cerveza de temporada, desde Octubre... hasta que salga el sol.
";https://static1.soloartesanas.es/2810-large_default/la-virgen-negra.jpg
394;395;negra;Bizarra Black IPA;(cervezas artesanas Bizarra); 80 / 100;{'Estilo de cerveza': ' Indian Pale Ale', 'Graduación alcohólica': ' 7,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 60 IBUs', 'Color': 'Negra', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Salamanca', 'Provincia': 'Salamanca', 'Comunidad Autónoma': 'Castilla y León', 'Temperatura de consumo': '7-10 ºC'};"
Bizarra Black es una cerveza artesana de estilo IPA elaborada por Cerveza Bizarra en Salamanca.
Es una cerveza de color negro con reflejos granates, y cuya espuma es cremosa. Destacana aromas torrefactos en un fondo licoroso dando. En boca es resinosa y con un cierto amargor moderado.
Es la cerveza perfecta para maridar con carnes ahumadas, a la parrilla o a la barbacoa. Tambien con quesos secos o azules y frutas deshidratadas muy dulces para contrastar el torrefacto.
";https://static3.soloartesanas.es/2813-large_default/cerveza-bizarra-black.jpg
395;396;negra;Cerveza JK Nit;(cervezas artesanas JK);;{'Estilo de cerveza': ' Stout', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 45 IBUs', 'Color': 'Negra', 'Grano': 'Trigo', 'Fermentación': 'Ale', 'Población': 'Poblenou', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza artesana JK Nit de Cervese JK es una cerveza negra diferente.
Esta elabora con maltas de trigo y distintos tipo de maltas de cebada, además de copos de trigo y cebada tostada como adjuntos. Se han empleado maltas base (Pilsner, Munich y Trigo) y copos de avena y trigo provenientes de cultivos ecológicos, mientras que las maltas tostadas (Chocolate, Carafa III), el lúpulo Challenger y el cebada tostado por el momento no son ecológicos.
El resultado es que la malta de trigo da un sabor peculiar a esta cerveza artesana de estilo stout.
¡Una cerveza negra stout todoterreno!
";https://static2.soloartesanas.es/525-large_default/cerveza-jk-nit.jpg
